Date,Fighter 1,Fighter 2,Winner,Weight Class,Venue,Title Fight,Main Event,F1 Lay Pray,F2 Lay Pray,Winner LP,F1 Failed LP,F2 Failed LP,Decision,Stinker,F1 Frozen,F2 Frozen,Potential Robbery,Stand Up,F1 Active,F2 Active,Comeback Win,BangFest,F1 Head Hunter,F2 Head Hunter,F1 Leg Kicker,F2 Leg Kicker,Paul Craig,Massacre,F1 Beatdown,F2 Beatdown,Time Elapsed,F1 TDA,F1 TDL,F1 Control Time,F2 TDA,F2 TDL,F2 Control Time,F1 Total Strikes,F1 Sig Strikes,F1 Head Strike,F1 Body Strike,F1 Leg Strike,F2 Total Strikes,F2 Sig Strikes,F2 Head Strike,F2 Body Strike,F2 Leg Strike,F1 KD,F2 KD,F1 Strike Acc%,F1 TD Acc%,F1 HS%,F1 BS%,F1 LS%,F1 Strike/Sec,F1 Sig Strike/Sec,F2 Strike Acc%,F2 TD Acc%,F2 HS%,F2 BS%,F2 LS%,F2 Strike/Sec,F2 Sig Strike/Sec,F1 Strike Diff,F1 Sig Strike Diff,F2 Strike Diff,F2 Sig Strike Diff,Submission,KO,Method of Victory ,Gender
5/14/2022,Tatsuro Taira,Carlos Candelario,F1,FYW,Apex,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,900,5,1,417,5,2,208,132,57,45,5,7,47,9,6,3,0,1,0,0.432,0.2,0.789,0.088,0.123,0.088,0.038,0.191,0.4,0.047,0.023,0,0.031,0.006,85,48,-85,-48,0,0,UD,M
5/14/2022,Nick Maximov,Andre Petroski,F2,MW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,76,1,0,0,0,0,23,11,4,2,2,0,10,1,0,0,1,0,0,0.364,0,0.5,0.5,0,0.007,0.003,0.1,No Takedown Attempted,0,0,0.008,0.007,0.001,1,3,-1,-3,1,0,Anaconda Choke,M
5/7/2022,Charles Oliveira,Justin Gaethje,F1,LW,"Phoenix, AZ",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,202,1,0,39,0,0,13,52,30,18,11,1,33,21,13,3,5,1,1,0.577,0,0.6,0.367,0.033,0.035,0.02,0.636,No Takedown Attempted,0.102,0.023,0.039,0.022,0.014,19,9,-19,-9,1,0,RNC,M
5/7/2022,Michael Chandler,Tony Ferguson,F1,LW,"Phoenix, AZ",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,317,1,1,149,0,0,0,73,27,15,6,6,58,20,13,2,5,1,0,0.37,1,0.556,0.222,0.222,0.049,0.018,0.345,No Takedown Attempted,0.102,0.016,0.039,0.039,0.013,15,7,-15,-7,0,1,KO/TKO,M
5/7/2022,Mauricio Hua,Ovince Saint preux,F2,LHW,"Phoenix, AZ",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,900,0,0,0,1,0,15,99,54,18,11,25,112,62,18,36,8,0,0,0.545,No Takedown Attempted,0.333,0.204,0.463,0.066,0.036,0.554,0,0.141,0.281,0.063,0.075,0.041,-13,-8,13,8,0,0,SD,M
5/7/2022,Randy Brown,Khaos Williams,F1,WW,"Phoenix, AZ",0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,900,4,0,11,0,0,249,188,93,68,15,10,246,75,26,16,33,0,1,0.495,0,0.731,0.161,0.108,0.125,0.062,0.305,No Takedown Attempted,0.203,0.125,0.258,0.164,0.05,-58,18,58,-18,0,0,SD,M
5/7/2022,Francisco Trinaldo,Danny Roberts,F1,WW,"Phoenix, AZ",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,900,1,0,261,0,0,39,137,80,62,16,2,128,36,15,12,9,0,0,0.584,0,0.775,0.2,0.025,0.091,0.053,0.281,No Takedown Attempted,0.117,0.094,0.07,0.085,0.024,9,44,-9,-44,0,0,UD,M
5/7/2022,Brandon Royval,Matt Schnell,F1,FYW,"Phoenix, AZ",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,134,0,0,13,0,0,54,39,14,9,2,3,36,12,9,3,0,0,1,0.359,No Takedown Attempted,0.643,0.143,0.214,0.026,0.009,0.333,No Takedown Attempted,0.07,0.023,0,0.024,0.008,3,2,-3,-2,1,0,Guillotine,M
5/7/2022,Blagoy Ivanov,Marcos de Lima,F1,HW,"Phoenix, AZ",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,900,4,0,232,5,1,124,142,62,53,9,0,147,68,46,18,4,0,0,0.437,0,0.855,0.145,0,0.095,0.041,0.463,0.2,0.359,0.141,0.031,0.098,0.045,-5,-6,5,6,0,0,UD,M
5/7/2022,Andre Fialho,Cameron VanCamp,F1,WW,"Phoenix, AZ",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,155,0,0,2,0,0,0,24,17,12,2,3,31,19,9,4,6,1,0,0.708,No Takedown Attempted,0.706,0.118,0.176,0.016,0.011,0.613,No Takedown Attempted,0.07,0.031,0.047,0.021,0.013,-7,-2,7,2,0,1,KO/TKO,M
5/7/2022,Kleydson Rodrigues,CJ Vegara,F2,FYW,"Phoenix, AZ",0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,900,7,2,194,0,0,260,156,81,39,32,10,221,71,42,18,11,0,0,0.519,0.286,0.481,0.395,0.123,0.104,0.054,0.321,No Takedown Attempted,0.328,0.141,0.086,0.147,0.047,-65,10,65,-10,0,0,SD,M
5/7/2022,Journey Newson,Fernie garcia,F1,BW,"Phoenix, AZ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,900,3,2,42,0,0,2,150,57,23,21,13,104,37,24,6,7,0,0,0.38,0.667,0.404,0.368,0.228,0.1,0.038,0.356,No Takedown Attempted,0.188,0.047,0.055,0.069,0.025,46,20,-46,-20,0,0,UD,M
4/30/2022,Rob Font,Marlon Vera,F2,BW,Apex,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1500,2,1,18,0,0,125,520,271,199,48,24,291,159,95,22,42,0,3,0.521,0.5,0.734,0.177,0.089,0.347,0.181,0.546,No Takedown Attempted,0.742,0.172,0.328,0.194,0.106,229,112,-229,-112,0,0,UD,M
4/30/2022,Andre Arlovski,Jake Collier,F1,HW,Apex,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,900,0,0,1,3,2,218,178,91,66,15,10,231,93,77,7,9,0,0,0.511,No Takedown Attempted,0.725,0.165,0.11,0.119,0.061,0.403,0.667,0.602,0.055,0.07,0.154,0.062,-53,-2,53,2,0,0,SD,M
4/30/2022,Andre Fili,Joanderson Brito,F2,FW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,41,0,0,0,0,0,7,15,6,6,0,0,20,14,12,0,2,0,1,0.4,No Takedown Attempted,1,0,0,0.01,0.004,0.7,No Takedown Attempted,0.094,0,0.016,0.013,0.009,-5,-8,5,8,0,1,KO/TKO,M
4/30/2022,Jared Gordon,Grant Dawson,F2,LW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,851,0,0,72,17,7,431,153,77,48,21,8,163,54,42,11,1,0,0,0.503,No Takedown Attempted,0.623,0.273,0.104,0.102,0.051,0.331,0.412,0.328,0.086,0.008,0.109,0.036,-10,23,10,-23,1,0,RNC,M
4/30/2022,Darren Elkins,Tristan Connelly,F1,FW,Apex,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,900,10,5,0,0,0,58,259,75,66,9,0,158,66,48,9,9,0,0,0.29,0.5,0.88,0.12,0,0.173,0.05,0.418,No Takedown Attempted,0.375,0.07,0.07,0.105,0.044,101,9,-101,-9,0,0,UD,M
4/30/2022,Krzysztof Jotko,Gerald Meerschaert,F1,MW,Apex,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,900,4,4,325,4,1,114,195,65,51,8,6,101,37,17,8,12,0,0,0.333,1,0.785,0.123,0.092,0.13,0.043,0.366,0.25,0.133,0.063,0.094,0.067,0.025,94,28,-94,-28,0,0,UD,M
4/30/2022,Alexander Romanov,Chase Sherman,F1,HW,Apex,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,131,3,3,118,0,0,0,17,8,8,0,0,0,0,0,0,0,0,0,0.471,1,1,0,0,0.011,0.005,No Strikes Landed,No Takedown Attempted,0,0,0,0,0,17,8,-17,-8,1,0,Keylock,M
4/30/2022,Daniel Lacerda,Francisco Figueiredo,F2,FYW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,78,1,1,28,0,0,0,7,4,1,1,2,5,5,0,1,4,0,0,0.571,1,0.25,0.25,0.5,0.005,0.003,1,No Takedown Attempted,0,0.008,0.031,0.003,0.003,2,-1,-2,1,1,0,Kneebar ,M
4/30/2022,Gabe Green,Yohann Lainesse,F1,WW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,542,0,0,41,4,2,97,129,48,26,13,9,81,41,15,11,15,0,1,0.372,No Takedown Attempted,0.542,0.271,0.188,0.086,0.032,0.506,0.5,0.117,0.086,0.117,0.054,0.027,48,7,-48,-7,0,1,KO/TKO,M
4/30/2022,Natan Levy,Mike Breeden,F1,LW,Apex,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,900,16,9,219,4,3,116,150,92,68,19,5,221,104,64,39,1,0,0,0.613,0.563,0.739,0.207,0.054,0.1,0.061,0.471,0.75,0.5,0.305,0.008,0.147,0.069,-71,-12,71,12,0,0,UD,M
4/23/2022,Clay Guida,Claudio Puelles,F2,LW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,181,1,0,70,0,0,14,6,3,1,0,2,13,1,1,0,0,0,0,0.5,0,0.333,0,0.667,0.004,0.002,0.077,No Takedown Attempted,0.008,0,0,0.009,0.001,-7,2,7,-2,1,0,Kneebar ,M
4/23/2022,Lando Vannata,Charles Jourdain,F2,FW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,152,1,1,57,0,0,19,14,8,5,3,0,8,4,2,2,0,0,0,0.571,1,0.625,0.375,0,0.009,0.005,0.5,No Takedown Attempted,0.016,0.016,0,0.005,0.003,6,4,-6,-4,1,0,Guillotine,M
4/23/2022,Jordan Wright ,Marc Barriault,F2,MW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,156,4,2,92,0,0,3,17,12,2,4,6,21,13,11,2,0,0,0,0.706,0.5,0.167,0.333,0.5,0.011,0.008,0.619,No Takedown Attempted,0.086,0.016,0,0.014,0.009,-4,-1,4,1,1,0,Guillotine,M
4/23/2022,Dwight Grant,Sergey Khandozhko,F2,WW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,555,1,1,20,1,1,48,115,42,35,5,2,125,49,35,13,1,1,2,0.365,1,0.833,0.119,0.048,0.077,0.028,0.392,1,0.273,0.102,0.008,0.083,0.033,-10,-7,10,7,0,1,KO/TKO,M
4/23/2022,Tyson Pedro,Ike Villanueva,F1,LHW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,295,0,0,0,0,0,0,29,22,10,5,7,22,4,2,1,1,1,0,0.759,No Takedown Attempted,0.455,0.227,0.318,0.019,0.015,0.182,No Takedown Attempted,0.016,0.008,0.008,0.015,0.003,7,18,-7,-18,0,1,KO/TKO,M
4/23/2022,Aoriqileng,Cameron Else,F1,BW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,168,1,1,94,0,0,13,85,37,28,7,2,13,6,5,0,1,1,0,0.435,1,0.757,0.189,0.054,0.057,0.025,0.462,No Takedown Attempted,0.039,0,0.008,0.009,0.004,72,31,-72,-31,0,1,KO/TKO,M
4/23/2022,Preston Parsons,Evan Elder,F1,WW,Apex,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,900,6,4,468,2,0,107,160,75,60,9,6,67,27,12,11,4,0,0,0.469,0.667,0.8,0.12,0.08,0.107,0.05,0.403,0,0.094,0.086,0.031,0.045,0.018,93,48,-93,-48,0,0,UD,M
4/23/2022,Marcin Prachnio,Phillipe Lins,F2,LHW,Apex,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,900,1,0,113,11,4,328,159,74,13,44,17,142,64,36,20,8,0,0,0.465,0,0.176,0.595,0.23,0.106,0.049,0.451,0.364,0.281,0.156,0.063,0.095,0.043,17,10,-17,-10,0,0,UD,M
4/23/2022,Dean Barry,Mike Jackson,F2,WW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,232,1,1,15,1,0,9,93,36,25,10,1,37,18,13,1,4,1,0,0.387,1,0.694,0.278,0.028,0.062,0.024,0.486,0,0.102,0.008,0.031,0.025,0.012,56,18,-56,-18,1,0,DQ,M
4/16/2022,Vincente Luque,Belal Muhammad,F2,WW,Apex,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1500,0,0,33,10,5,449,203,84,54,6,24,260,60,51,8,1,0,0,0.414,No Takedown Attempted,0.643,0.071,0.286,0.135,0.056,0.231,0.5,0.398,0.063,0.008,0.173,0.04,-57,24,57,-24,0,0,UD,M
4/16/2022,Caio Borralho,Gadzhi Omargadzhiev,F1,MW,Apex,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,836,1,1,611,2,1,22,86,31,23,4,4,90,12,6,5,1,0,0,0.36,1,0.742,0.129,0.129,0.057,0.021,0.133,0.5,0.047,0.039,0.008,0.06,0.008,-4,19,4,-19,0,0,UD,M
4/16/2022,Miguel Baeza,Andre Fialho,F2,WW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,279,0,0,0,0,0,3,58,24,15,4,5,56,32,19,5,8,0,1,0.414,No Takedown Attempted,0.625,0.167,0.208,0.039,0.016,0.571,No Takedown Attempted,0.148,0.039,0.063,0.037,0.021,2,-8,-2,8,0,1,KO/TKO,M
4/16/2022,Pat Sabatini,TJ Laramie,F1,FW,Apex,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,900,10,6,479,4,1,247,162,36,29,5,2,39,15,9,2,4,0,0,0.222,0.6,0.806,0.139,0.056,0.108,0.024,0.385,0.25,0.07,0.016,0.031,0.026,0.01,123,21,-123,-21,0,0,UD,M
4/16/2022,Mounir Lazzez,Ange Loosa,F1,WW,Apex,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,900,2,0,62,2,0,8,260,141,98,23,20,216,88,34,14,40,0,0,0.542,0,0.695,0.163,0.142,0.173,0.094,0.407,0,0.266,0.109,0.313,0.144,0.059,44,53,-44,-53,0,0,UD,M
4/16/2022,Devin Clark,William Knight,F1,HW,Apex,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,801,5,2,346,1,1,129,140,34,19,5,10,59,21,11,3,7,1,0,0.243,0.4,0.559,0.147,0.294,0.093,0.023,0.356,1,0.086,0.023,0.055,0.039,0.014,81,13,-81,-13,0,1,KO/TKO,M
4/16/2022,Drakkar Klose,Brandon Jenkins,F1,LW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,333,3,2,115,0,0,10,109,76,55,16,5,48,18,4,3,11,2,0,0.697,0.667,0.724,0.211,0.066,0.073,0.051,0.375,No Takedown Attempted,0.031,0.023,0.086,0.032,0.012,61,58,-61,-58,0,1,KO/TKO,M
4/16/2022,Rafa Garcia,Jesse Ronson,F1,LW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,590,4,3,277,1,0,2,126,35,31,3,1,64,25,13,6,6,0,0,0.278,0.75,0.886,0.086,0.029,0.084,0.023,0.391,0,0.102,0.047,0.047,0.043,0.017,62,10,-62,-10,1,0,RNC,M
4/16/2022,Chris Barnett,Martin Buday,F2,HW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,698,0,0,17,0,0,464,73,23,12,6,5,172,56,30,25,1,0,1,0.315,No Takedown Attempted,0.522,0.261,0.217,0.049,0.015,0.326,No Takedown Attempted,0.234,0.195,0.008,0.115,0.037,-99,-33,99,33,0,0,UD,M
4/16/2022,Jordan Leavitt,Trey Ogden,F1,LW,Apex,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,900,3,0,317,4,1,122,170,69,6,11,52,182,41,10,23,8,0,0,0.406,0,0.087,0.159,0.754,0.113,0.046,0.225,0.25,0.078,0.18,0.063,0.121,0.027,-12,28,12,-28,0,0,SD,M
4/16/2022,Alatengheili,Kevin Croom,F1,BW,Apex,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,47,0,0,1,0,0,0,17,9,9,0,0,12,2,0,1,1,1,0,0.529,No Takedown Attempted,1,0,0,0.011,0.006,0.167,No Takedown Attempted,0,0.008,0.008,0.008,0.001,5,7,-5,-7,0,1,KO/TKO,M
4/9/2022,Alexander Volkanovski,Chan Sung Jung,F1,FW,"Jacksonville, FL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,945,8,4,172,0,0,0,228,138,102,10,26,128,48,31,9,8,1,0,0.605,0.5,0.739,0.072,0.188,0.152,0.092,0.375,No Takedown Attempted,0.242,0.07,0.063,0.085,0.032,100,90,-100,-90,0,1,KO/TKO,M
4/9/2022,Aljamain Sterling,Petr Yan,F1,BW,"Jacksonville, FL",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1500,22,2,511,0,0,352,143,62,29,26,7,186,63,32,17,14,0,0,0.434,0.091,0.468,0.419,0.113,0.095,0.041,0.339,No Takedown Attempted,0.25,0.133,0.109,0.124,0.042,-43,-1,43,1,0,0,SD,M
4/9/2022,Giblert Burns,Khamzat Chimaev,F2,WW,"Jacksonville, FL",0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,900,5,0,6,3,2,143,223,119,89,22,8,239,108,84,14,10,0,1,0.534,0,0.748,0.185,0.067,0.149,0.079,0.452,0.667,0.656,0.109,0.078,0.159,0.072,-16,11,16,-11,0,0,UD,M
4/9/2022,Vinc Pichel,Mark Madsen,F2,LW,"Jacksonville, FL",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,900,2,1,48,3,3,310,144,68,32,21,15,110,39,27,1,11,0,0,0.472,0.5,0.471,0.309,0.221,0.096,0.045,0.355,1,0.211,0.008,0.086,0.073,0.026,34,29,-34,-29,0,0,UD,M
4/9/2022,Ian Garry,Darian Weeks,F1,WW,"Jacksonville, FL",0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,900,0,0,39,3,1,172,151,74,47,12,15,99,40,17,8,15,0,0,0.49,No Takedown Attempted,0.635,0.162,0.203,0.101,0.049,0.404,0.333,0.133,0.063,0.117,0.066,0.027,52,34,-52,-34,0,0,UD,M
4/9/2022,Anthony Hernandez,Josh Fremd,F1,MW,"Jacksonville, FL",0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,900,11,8,645,1,1,157,124,48,39,8,1,67,31,16,13,2,0,0,0.387,0.727,0.813,0.167,0.021,0.083,0.032,0.463,1,0.125,0.102,0.016,0.045,0.021,57,17,-57,-17,0,0,UD,M
4/9/2022,Mickey Gall,Mike Malott,F2,WW,"Jacksonville, FL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,221,1,1,17,0,0,5,31,13,13,0,0,45,28,21,5,2,0,1,0.419,1,1,0,0,0.021,0.009,0.622,No Takedown Attempted,0.164,0.039,0.016,0.03,0.019,-14,-15,14,15,0,1,KO/TKO,M
4/9/2022,Aleksein Oleinik,Jared Vanderaa,F1,HW,"Jacksonville, FL",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,219,0,0,44,0,0,54,22,8,3,2,3,49,15,13,2,0,0,0,0.364,No Takedown Attempted,0.375,0.25,0.375,0.015,0.005,0.306,No Takedown Attempted,0.102,0.016,0,0.033,0.01,-27,-7,27,7,1,0,Scarf Hold,M
4/9/2022,Julio Arce,Daniel Santos,F1,BW,"Jacksonville, FL",0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,900,1,0,18,2,0,46,265,127,100,25,2,229,49,27,15,7,0,0,0.479,0,0.787,0.197,0.016,0.177,0.085,0.214,0,0.211,0.117,0.055,0.153,0.033,36,78,-36,-78,0,0,UD,M
3/26/2022,Curtis Blaydes,Chris Daukaus,F1,HW,"Columbus, OH",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,317,0,0,3,0,0,0,63,30,23,1,6,38,13,12,1,0,1,0,0.476,No Takedown Attempted,0.767,0.033,0.2,0.042,0.02,0.342,No Takedown Attempted,0.094,0.008,0,0.025,0.009,25,17,-25,-17,0,1,KO/TKO,M
3/26/2022,Matt Brown,Bryan Barbarena,F2,WW,"Columbus, OH",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,900,7,5,301,0,0,57,145,81,36,38,7,289,111,82,12,17,0,0,0.559,0.714,0.444,0.469,0.086,0.097,0.054,0.384,No Takedown Attempted,0.641,0.094,0.133,0.193,0.074,-144,-30,144,30,0,0,SD,M
3/26/2022,Askar Askarov,Kai Kara-France,F2,FYW,"Columbus, OH",0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,900,14,2,314,1,0,0,76,27,25,1,1,145,51,26,10,15,0,0,0.355,0.143,0.926,0.037,0.037,0.051,0.018,0.352,0,0.203,0.078,0.117,0.097,0.034,-69,-24,69,24,0,0,UD,M
3/26/2022,Neil Magny,Max Griffin ,F1,WW,"Columbus, OH",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,900,9,1,273,2,0,39,204,54,42,10,2,132,67,34,11,22,0,1,0.265,0.111,0.778,0.185,0.037,0.136,0.036,0.508,0,0.266,0.086,0.172,0.088,0.045,72,-13,-72,13,0,0,SD,M
3/26/2022,Marc Diakiese,Viacheslav Borshchev,F1,LW,"Columbus, OH",0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,900,18,11,744,0,0,35,50,17,6,0,11,44,12,6,3,3,0,0,0.34,0.611,0.353,0,0.647,0.033,0.011,0.273,No Takedown Attempted,0.047,0.023,0.023,0.029,0.008,6,5,-6,-5,0,0,UD,M
3/26/2022,Chris Gutierrez,Batgerel Danaa,F1,BW,"Columbus, OH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,454,0,0,13,1,1,24,81,41,20,3,18,119,30,20,6,4,1,0,0.506,No Takedown Attempted,0.488,0.073,0.439,0.054,0.027,0.252,1,0.156,0.047,0.031,0.079,0.02,-38,11,38,-11,0,1,KO/TKO,M
3/26/2022,Aliaskhab Khizriev,Denis Tiuliulin,F1,MW,"Columbus, OH",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,418,3,2,166,1,0,2,79,42,31,8,3,94,31,28,3,0,0,0,0.532,0.667,0.738,0.19,0.071,0.053,0.028,0.33,0,0.219,0.023,0,0.063,0.021,-15,11,15,-11,1,0,RNC,M
3/26/2022,Matheus Nicolau,David Dvorak,F1,FYW,"Columbus, OH",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,900,2,0,48,2,0,85,94,36,21,10,5,134,39,25,6,8,1,0,0.383,0,0.583,0.278,0.139,0.063,0.024,0.291,0,0.195,0.047,0.063,0.089,0.026,-40,-3,40,3,0,0,UD,M
3/26/2022,Luis Saldana,Bruno Souza,F1,FW,"Columbus, OH",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,900,5,2,96,2,1,12,173,84,41,14,29,180,66,37,17,12,0,0,0.486,0.4,0.488,0.167,0.345,0.115,0.056,0.367,0.5,0.289,0.133,0.094,0.12,0.044,-7,18,7,-18,0,0,UD,M
3/19/2022,Alexander Volkov,Tom Aspinall,F2,HW,"London, England",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,225,0,0,0,2,2,114,23,13,6,5,2,50,29,16,5,8,0,0,0.565,No Takedown Attempted,0.462,0.385,0.154,0.015,0.009,0.58,1,0.125,0.039,0.063,0.033,0.019,-27,-16,27,16,1,0,Straight Armbar,M
3/19/2022,Arnold Allen,Dan Hooker,F1,FW,"London, England",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,153,0,0,2,0,0,0,85,49,43,0,6,49,14,11,0,3,0,0,0.576,No Takedown Attempted,0.878,0,0.122,0.057,0.033,0.286,No Takedown Attempted,0.086,0,0.023,0.033,0.009,36,35,-36,-35,0,1,KO/TKO,M
3/19/2022,Paddy Pimblett,Kazula Vargas,F1,LW,"London, England",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,229,2,1,53,0,0,163,8,3,1,0,2,21,7,5,2,0,0,0,0.375,0.5,0.333,0,0.667,0.005,0.002,0.333,No Takedown Attempted,0.039,0.016,0,0.014,0.005,-13,-4,13,4,1,0,RNC,M
3/19/2022,Gunnar Nelson,Takashi Sato,F1,WW,"London, England",0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,900,3,3,489,0,0,0,166,44,36,7,1,34,9,4,2,3,0,0,0.265,1,0.818,0.159,0.023,0.111,0.029,0.265,No Takedown Attempted,0.031,0.016,0.023,0.023,0.006,132,35,-132,-35,0,0,UD,M
3/19/2022,Jai Herbert,Ilia Topuria,F2,FW,"London, England",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,367,0,0,7,4,1,161,94,22,20,1,1,55,20,17,3,0,1,1,0.234,No Takedown Attempted,0.909,0.045,0.045,0.063,0.015,0.364,0.25,0.133,0.023,0,0.037,0.013,39,2,-39,-2,0,1,KO/TKO,M
